Log,EventTemplate,LoggingStatement,LogTemplate
"17/06/09 20:11:09 INFO executor.Executor: Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 16.0, 27.0, 1256, 2171)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 40, boot = 14, init = 26, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 40, 14, 26, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 39, boot = 13, init = 25, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 39, 13, 25, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_20 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_20"")",Found block <*> locally
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1261
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1261)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 21.0 in stage 27.0 (TID 1261)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""21.0"", ""27.0"", ""1261"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.Executor: Finished task 19.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 19.0, 27.0, 1259, 2517)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 17.0, 27.0, 1257, 2128)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 42, boot = 16, init = 25, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 42, 16, 25, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 18.0, 27.0, 1258, 2349)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1262
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1262)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 22.0 in stage 27.0 (TID 1262)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""22.0"", ""27.0"", ""1262"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1263
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1263)",Got assigned task <*>
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_21 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_21"")",Found block <*> locally
"17/06/09 20:11:09 INFO executor.Executor: Running task 23.0 in stage 27.0 (TID 1263)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 23.0, 27.0, 1263)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1264
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1264)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 24.0 in stage 27.0 (TID 1264)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""24.0"", ""27.0"", ""1264"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_22 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_22"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_24 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_24"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_23 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_23"")",Found block <*> locally
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 40, boot = 17, init = 22, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 40, 17, 22, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 20.0, 27.0, 1260, 2355)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 19, init = 21, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 19, 21, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1265
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1265)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 25.0 in stage 27.0 (TID 1265)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 25.0, 27.0, 1265)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.Executor: Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 21.0, 27.0, 1261, 2486)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 14, init = 25, finish = 2
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 14, 25, 2)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 11, init = 29, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 11, 29, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1266
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1266)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 26.0 in stage 27.0 (TID 1266)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""26.0"", ""27.0"", ""1266"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 19, init = 21, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 19, 21, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_25 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_25"")",Found block <*> locally
"17/06/09 20:11:09 INFO executor.Executor: Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 22.0, 27.0, 1262, 2171)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 24.0, 27.0, 1264, 2592)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 23.0, 27.0, 1263, 2385)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_26 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_26"")",Found block <*> locally
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1267
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1267)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 27.0 in stage 27.0 (TID 1267)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 27.0, 27.0, 1267)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1268
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1268)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 28.0 in stage 27.0 (TID 1268)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""28.0"", ""27.0"", ""1268"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1269
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1269)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 29.0 in stage 27.0 (TID 1269)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""29.0"", ""27.0"", ""1269"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_27 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_27"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_28 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_28"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_29 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_29"")",Found block <*> locally
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 42, boot = 14, init = 27, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 42, 14, 27, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 35, init = 5, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 35, 5, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 34, init = 6, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 34, 6, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 42, boot = 34, init = 7, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 42, 34, 7, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 27.0, 27.0, 1267, 2182)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 28.0, 27.0, 1268, 2349)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 26.0, 27.0, 1266, 2267)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 25.0, 27.0, 1265, 2355)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1270
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1270)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 30.0 in stage 27.0 (TID 1270)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""30.0"", ""27.0"", ""1270"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1271
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1271"")",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 31.0 in stage 27.0 (TID 1271)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""31.0"", ""27.0"", ""1271"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1272
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1272)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 32.0 in stage 27.0 (TID 1272)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""32.0"", ""27.0"", ""1272"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1273
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1273"")",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 33.0 in stage 27.0 (TID 1273)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 33.0, 27.0, 1273)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_31 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_31"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_32 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_32"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_33 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_33"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_30 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_30"")",Found block <*> locally
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 108, boot = 28, init = 79, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 108, 28, 79, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 29.0, 27.0, 1269, 2349)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1274
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1274"")",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 34.0 in stage 27.0 (TID 1274)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""34.0"", ""27.0"", ""1274"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_34 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_34"")",Found block <*> locally
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 40, boot = -27, init = 66, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 40, -27, 66, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 31.0, 27.0, 1271, 2128)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 42, boot = -28, init = 69, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 42, -28, 69, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = -24, init = 64, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, -24, 64, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = -15, init = 55, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, -15, 55, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 32.0, 27.0, 1272, 2801)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.Executor: Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 33.0, 27.0, 1273, 2592)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1275
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1275"")",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 35.0 in stage 27.0 (TID 1275)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 35.0, 27.0, 1275)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.Executor: Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 30.0, 27.0, 1270, 2859)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1276
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1276)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 36.0 in stage 27.0 (TID 1276)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""36.0"", ""27.0"", ""1276"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1277
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1277"")",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 37.0 in stage 27.0 (TID 1277)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 37.0, 27.0, 1277)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1278
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1278)",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 38.0 in stage 27.0 (TID 1278)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 38.0, 27.0, 1278)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_35 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_35"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_37 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_37"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_38 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_38"")",Found block <*> locally
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_36 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_36"")",Found block <*> locally
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 11, init = 29, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 11, 29, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 34.0, 27.0, 1274, 2128)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1279
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1279"")",Got assigned task <*>
"17/06/09 20:11:09 INFO executor.Executor: Running task 39.0 in stage 27.0 (TID 1279)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 39.0, 27.0, 1279)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:11:09 INFO storage.BlockManager: Found block rdd_42_39 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_42_39"")",Found block <*> locally
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 41, boot = 31, init = 9, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, 31, 9, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 39, boot = 27, init = 11, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 39, 27, 11, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 35.0, 27.0, 1275, 2430)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 40, boot = 20, init = 19, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 40, 20, 19, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 38.0, 27.0, 1278, 2882)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:11:09 INFO python.PythonRunner: Times: total = 42, boot = 27, init = 14, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 42, 27, 14, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:11:09 INFO executor.Executor: Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 37.0, 27.0, 1277, 2349)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
