Log,EventTemplate,LoggingStatement,LogTemplate
"20171223-23:53:51:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:53:51:470|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:53:57:143|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:53:57:153|Step_LSC|30002312|onExtend:1514044437000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044437000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:53:57:445|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044320000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33075759"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:53:57:446|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044320000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33081765"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:53:57:459|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:53:57:463|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:0:148|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:android.intent.action.TIME_TICK
"20171223-23:54:28:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:28:160|Step_LSC|30002312|onExtend:1514044468000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044468000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:28:452|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044320000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33081765"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:28:452|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33112771"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:28:462|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:28:467|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:29:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:29:149|Step_LSC|30002312|onExtend:1514044469000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044469000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:29:438|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33112771"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:29:439|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33113758"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:29:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:29:459|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:34:138|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:34:147|Step_LSC|30002312|onExtend:1514044474000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044474000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:34:439|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33113758"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:34:439|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:34:448|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:34:452|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:35:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:35:147|Step_LSC|30002312|onExtend:1514044475000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044475000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:35:442|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33118758"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:35:442|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33119761"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:35:460|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:35:465|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:45:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.debug(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:45:151|Step_LSC|30002312|onExtend:1514044485000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044485000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:45:448|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33119761"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:45:449|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33129767"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:45:465|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:45:470|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:47:146|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:47:155|Step_LSC|30002312|onExtend:1514044487000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044487000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:47:453|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33129767"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:47:454|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33131773"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:47:465|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:47:469|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:54:138|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:54:163|Step_LSC|30002312|onExtend:1514044494000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044494000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:54:439|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33131773"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:54:440|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33138759"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:54:448|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:54:451|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:54:56:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:54:56:157|Step_LSC|30002312|onExtend:1514044496000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044496000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:54:56:451|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33138759"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:54:56:452|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33140770"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:54:56:468|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:54:56:476|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:55:0:146|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-23:55:24:138|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:55:24:150|Step_LSC|30002312|onExtend:1514044524000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044524000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:55:24:442|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044380000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33140770"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:55:24:443|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044440000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33168762"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:55:24:467|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:55:24:472|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:55:25:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:55:25:147|Step_LSC|30002312|onExtend:1514044525000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044525000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:55:25:441|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044440000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33168762"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:55:25:442|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044440000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33169760"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:55:25:456|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:55:25:460|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:56:0:148|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-23:56:12:138|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:56:12:161|Step_LSC|30002312|onExtend:1514044572000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044572000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:56:12:448|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044440000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33169760"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:56:12:449|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044500000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33216767"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:56:12:465|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:56:12:474|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:56:13:144|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:56:13:150|Step_LSC|30002312|onExtend:1514044573000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044573000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-23:56:13:445|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>""  ""1514044500000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33216767"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:56:13:445|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044500000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33217764"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:56:13:454|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:56:13:457|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:56:28:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.debug(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
"20171223-23:56:28:145|Step_LSC|30002312|onExtend:1514044588000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514044588000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-23:56:28:443|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514044500000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33217764"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-23:56:28:444|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514044500000"", ""7214"", ""549659"", ""8661"", ""16256"", ""33232763"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-23:56:28:460|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=131208
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""131208"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-23:56:28:464|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-23:56:35:137|Step_LSC|30002312|onStandStepChanged 3786
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3786"")",onStandStepChanged <*>
